,k1,k10,k11,k12,k13,k17,k18,k19,k2,k3,k5,k8,modified,Path,fixed
149,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01291549665014884,1.0,1.0,k3,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0149/,3
150,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.021544346900318832,1.0,1.0,k3,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0150/,1
151,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.03593813663804626,1.0,1.0,k3,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0151/,1
152,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.05994842503189409,1.0,1.0,k3,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0152/,1
153,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.1,1.0,1.0,k3,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0153/,1
154,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,1.0,1.0,k3,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0154/,3
155,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.001,1.0,1.0,k3,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0155/,1
156,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.0016681005372000592,1.0,1.0,k3,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0156/,1
157,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.0027825594022071257,1.0,1.0,k3,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0157/,1
158,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.004641588833612777,1.0,1.0,k3,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0158/,1
159,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.007742636826811269,1.0,1.0,k3,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0159/,1
160,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01291549665014884,1.0,1.0,k3,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0160/,3
161,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.021544346900318832,1.0,1.0,k3,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0161/,1
162,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.03593813663804626,1.0,1.0,k3,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0162/,1
163,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.05994842503189409,1.0,1.0,k3,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0163/,1
164,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.1,1.0,1.0,k3,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0164/,1
165,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0165/,1
166,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,0.1,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0166/,1
167,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,0.16681005372000587,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0167/,1
168,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,0.2782559402207124,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0168/,1
169,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,0.46415888336127786,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0169/,1
170,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,0.774263682681127,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0170/,1
171,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.291549665014884,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0171/,1
172,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,2.1544346900318834,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0172/,1
173,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,3.593813663804626,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0173/,1
174,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,5.994842503189409,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0174/,1
175,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,10.0,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0175/,1
176,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0176/,1
177,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,0.1,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0177/,1
178,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,0.16681005372000587,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0178/,1
179,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,0.2782559402207124,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0179/,1
180,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,0.46415888336127786,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0180/,1
181,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,0.774263682681127,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0181/,1
182,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.291549665014884,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0182/,1
183,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,2.1544346900318834,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0183/,1
184,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,3.593813663804626,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0184/,1
185,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,5.994842503189409,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0185/,1
186,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,10.0,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0186/,1
187,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.0,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0187/,1
188,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,0.1,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0188/,1
189,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,0.16681005372000587,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0189/,1
190,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,0.2782559402207124,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0190/,1
191,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,0.46415888336127786,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0191/,1
192,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,0.774263682681127,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0192/,1
193,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.291549665014884,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0193/,1
194,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,2.1544346900318834,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0194/,1
195,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,3.593813663804626,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0195/,1
196,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,5.994842503189409,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0196/,1
197,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,10.0,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0197/,1
198,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,1.0,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0198/,3
199,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,0.1,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0199/,3
200,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,0.16681005372000587,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0200/,3
201,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,0.2782559402207124,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0201/,3
202,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,0.46415888336127786,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0202/,3
203,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,0.774263682681127,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0203/,3
204,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,1.291549665014884,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0204/,3
205,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,2.1544346900318834,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0205/,1
206,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,3.593813663804626,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0206/,1
207,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,5.994842503189409,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0207/,1
208,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,10.0,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0208/,1
209,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,1.0,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0209/,3
210,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,0.1,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0210/,3
211,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,0.16681005372000587,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0211/,3
212,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,0.2782559402207124,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0212/,3
213,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,0.46415888336127786,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0213/,2
214,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,0.774263682681127,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0214/,3
215,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,1.291549665014884,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0215/,3
216,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,2.1544346900318834,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0216/,3
217,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,3.593813663804626,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0217/,3
218,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,5.994842503189409,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0218/,1
219,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,10.0,1.0,k5,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0219/,1
220,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,1.0,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0220/,1
221,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,0.1,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0221/,3
222,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,0.16681005372000587,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0222/,1
223,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,0.2782559402207124,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0223/,1
224,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,0.46415888336127786,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0224/,1
225,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,0.774263682681127,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0225/,1
226,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,1.291549665014884,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0226/,1
227,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,2.1544346900318834,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0227/,1
228,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,3.593813663804626,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0228/,1
229,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,5.994842503189409,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0229/,1
230,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,10.0,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0230/,1
231,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,1.0,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0231/,1
232,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,0.1,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0232/,3
233,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,0.16681005372000587,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0233/,3
234,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,0.2782559402207124,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0234/,3
235,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,0.46415888336127786,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0235/,1
236,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,0.774263682681127,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0236/,1
237,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,1.291549665014884,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0237/,1
238,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,2.1544346900318834,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0238/,1
239,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,3.593813663804626,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0239/,1
240,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,5.994842503189409,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0240/,1
241,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,10.0,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0241/,0
242,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.0,1.0,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0242/,1
243,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.0,0.1,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0243/,3
244,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.0,0.16681005372000587,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0244/,3
245,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.0,0.2782559402207124,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0245/,3
246,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.0,0.46415888336127786,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0246/,3
247,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.0,0.774263682681127,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0247/,1
248,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.0,1.291549665014884,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0248/,1
249,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.0,2.1544346900318834,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0249/,1
250,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.0,3.593813663804626,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0250/,1
251,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.0,5.994842503189409,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0251/,1
252,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.0,10.0,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0252/,1
253,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,1.0,1.0,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0253/,3
254,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,1.0,0.1,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0254/,3
255,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,1.0,0.16681005372000587,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0255/,3
256,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,1.0,0.2782559402207124,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0256/,3
257,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,1.0,0.46415888336127786,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0257/,3
258,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,1.0,0.774263682681127,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0258/,3
259,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,1.0,1.291549665014884,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0259/,1
260,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,1.0,2.1544346900318834,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0260/,1
261,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,1.0,3.593813663804626,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0261/,1
262,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,1.0,5.994842503189409,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0262/,1
263,0.02,1.0,0.01,0.01,1.0,100.0,50.0,425.0,1.0,0.01,1.0,10.0,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0263/,1
264,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,1.0,1.0,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0264/,3
265,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,1.0,0.1,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0265/,3
266,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,1.0,0.16681005372000587,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0266/,3
267,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,1.0,0.2782559402207124,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0267/,3
268,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,1.0,0.46415888336127786,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0268/,3
269,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,1.0,0.774263682681127,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0269/,3
270,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,1.0,1.291549665014884,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0270/,3
271,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,1.0,2.1544346900318834,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0271/,1
272,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,1.0,3.593813663804626,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0272/,1
273,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,1.0,5.994842503189409,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0273/,1
274,0.02,1.0,0.01,0.01,1.0,100.0,50.0,500.0,1.0,0.01,1.0,10.0,k8,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0274/,1
275,0.02,1.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0275/,1
276,0.02,0.1,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0276/,1
277,0.02,0.16681005372000587,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0277/,1
278,0.02,0.2782559402207124,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0278/,1
279,0.02,0.46415888336127786,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0279/,1
280,0.02,0.774263682681127,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0280/,1
281,0.02,1.291549665014884,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0281/,1
282,0.02,2.1544346900318834,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0282/,1
283,0.02,3.593813663804626,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0283/,1
284,0.02,5.994842503189409,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0284/,1
285,0.02,10.0,0.01,0.01,1.0,100.0,50.0,200.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0285/,1
286,0.02,1.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0286/,1
287,0.02,0.1,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0287/,1
288,0.02,0.16681005372000587,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0288/,3
289,0.02,0.2782559402207124,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0289/,1
290,0.02,0.46415888336127786,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0290/,1
291,0.02,0.774263682681127,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0291/,1
292,0.02,1.291549665014884,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0292/,1
293,0.02,2.1544346900318834,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0293/,1
294,0.02,3.593813663804626,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0294/,1
295,0.02,5.994842503189409,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0295/,1
296,0.02,10.0,0.01,0.01,1.0,100.0,50.0,275.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0296/,1
297,0.02,1.0,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0297/,1
298,0.02,0.1,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0298/,1
299,0.02,0.16681005372000587,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0299/,1
300,0.02,0.2782559402207124,0.01,0.01,1.0,100.0,50.0,350.0,1.0,0.01,1.0,1.0,k10,/Users/cthoyt/dev/notebooks/bit/ms/optimization/input0300/,3
